% time	cellId	IMSI	frame	sframe	RNTI	mcsTb1	sizeTb1	mcsTb2	sizeTb2	ccId
10.669	1	2	1067	10	1	28	9422	28	9422	0
10.671	1	2	1068	2	1	28	9422	28	9422	0
10.672	1	2	1068	3	1	28	9422	28	9422	0
10.673	1	2	1068	4	1	28	9422	28	9422	0
10.674	1	2	1068	5	1	28	9422	28	9422	0
10.675	1	2	1068	6	1	28	9422	28	9422	0
10.679	1	2	1068	10	1	28	9422	28	9422	0
10.68	1	2	1069	1	1	28	9422	28	9422	0
10.681	1	2	1069	2	1	28	9422	28	9422	0
10.682	1	1	1069	3	2	26	7708	26	7708	0
10.683	1	2	1069	4	1	26	7708	26	7708	0
10.684	1	2	1069	5	1	26	7708	26	7708	0
10.685	1	2	1069	6	1	26	7708	26	7708	0
10.686	1	2	1069	7	1	26	7708	26	7708	0
10.687	1	2	1069	8	1	26	7708	26	7708	0
10.691	1	2	1070	2	1	26	7708	26	7708	0
10.692	1	1	1070	3	2	26	3662	26	3662	0
10.692	1	2	1070	3	1	26	3662	26	3662	0
10.693	1	2	1070	4	1	26	3662	26	3662	0
10.693	1	1	1070	4	2	26	3662	26	3662	0
10.694	1	1	1070	5	2	26	3662	26	3662	0
10.694	1	2	1070	5	1	26	3662	26	3662	0
10.695	1	2	1070	6	1	26	3662	26	3662	0
10.695	1	1	1070	6	2	26	3662	26	3662	0
10.696	1	1	1070	7	2	26	3662	26	3662	0
10.696	1	2	1070	7	1	26	3662	26	3662	0
10.697	1	2	1070	8	1	26	3662	26	3662	0
10.697	1	1	1070	8	2	26	3662	26	3662	0
10.698	1	1	1070	9	2	26	3662	26	3662	0
10.698	1	2	1070	9	1	26	3662	26	3662	0
10.699	1	2	1070	10	1	26	3662	26	3662	0
10.699	1	1	1070	10	2	26	3662	26	3662	0
10.7	1	1	1071	1	2	26	3662	26	3662	0
10.7	1	2	1071	1	1	26	3662	26	3662	0
10.701	1	2	1071	2	1	26	3662	26	3662	0
10.701	1	1	1071	2	2	26	3662	26	3662	0
10.702	1	1	1071	3	2	26	7708	26	7708	0
10.703	1	1	1071	4	2	26	7708	26	7708	0
10.706	1	2	1071	7	1	26	7708	26	7708	0
10.707	1	2	1071	8	1	26	7708	26	7708	0
10.708	1	1	1071	9	2	26	3662	26	3662	0
10.708	1	2	1071	9	1	24	3182	24	3182	0
10.728	1	2	1073	9	1	22	5861	22	5861	0
10.741	1	1	1075	2	2	24	6882	24	6882	0
10.742	1	2	1075	3	1	24	3182	24	3182	0
10.742	1	1	1075	3	2	26	3662	26	3662	0
10.743	1	1	1075	4	2	26	3662	26	3662	0
10.743	1	2	1075	4	1	24	3182	24	3182	0
10.744	1	2	1075	5	1	24	3182	24	3182	0
10.744	1	1	1075	5	2	26	3662	26	3662	0
10.745	1	1	1075	6	2	26	7708	26	7708	0
10.752	1	2	1076	3	1	24	6882	24	6882	0
10.756	1	1	1076	7	2	24	3182	24	3182	0
10.756	1	2	1076	7	1	26	3662	26	3662	0
10.762	1	2	1077	3	1	24	6882	24	6882	0
10.769	1	2	1077	10	1	26	7708	26	7708	0
10.77	1	2	1078	1	1	26	7708	26	7708	0
10.789	1	2	1079	10	1	26	7708	26	7708	0
10.79	1	1	1080	1	2	26	3662	26	3662	0
10.79	1	2	1080	1	1	26	3662	26	3662	0
10.791	1	2	1080	2	1	26	3662	26	3662	0
10.791	1	1	1080	2	2	26	3662	26	3662	0
10.792	1	1	1080	3	2	26	3662	26	3662	0
10.792	1	2	1080	3	1	26	3662	26	3662	0
10.793	1	2	1080	4	1	26	3662	26	3662	0
10.793	1	1	1080	4	2	26	3662	26	3662	0
10.794	1	1	1080	5	2	24	3182	24	3182	0
10.794	1	2	1080	5	1	26	3662	26	3662	0
10.795	1	2	1080	6	1	26	3662	26	3662	0
10.795	1	1	1080	6	2	24	3182	24	3182	0
10.796	1	1	1080	7	2	24	3182	24	3182	0
10.796	1	2	1080	7	1	26	3662	26	3662	0
10.797	1	2	1080	8	1	26	3662	26	3662	0
10.797	1	1	1080	8	2	24	3182	24	3182	0
10.798	1	1	1080	9	2	24	3182	24	3182	0
10.798	1	2	1080	9	1	24	3182	24	3182	0
10.799	1	2	1080	10	1	24	3182	24	3182	0
10.799	1	1	1080	10	2	24	3182	24	3182	0
10.8	1	1	1081	1	2	24	3182	24	3182	0
10.8	1	2	1081	1	1	24	3182	24	3182	0
10.801	1	2	1081	2	1	24	3182	24	3182	0
10.801	1	1	1081	2	2	24	3182	24	3182	0
10.806	1	1	1081	7	2	24	3182	24	3182	0
10.806	1	2	1081	7	1	26	3662	26	3662	0
10.807	1	2	1081	8	1	26	3662	26	3662	0
10.807	1	1	1081	8	2	24	3182	24	3182	0
10.808	1	1	1081	9	2	26	3662	26	3662	0
10.808	1	2	1081	9	1	26	3662	26	3662	0
10.809	1	2	1081	10	1	26	3662	26	3662	0
10.809	1	1	1081	10	2	26	3662	26	3662	0
10.81	1	1	1082	1	2	26	3662	26	3662	0
10.81	1	2	1082	1	1	26	3662	26	3662	0
10.811	1	2	1082	2	1	26	3662	26	3662	0
10.811	1	1	1082	2	2	26	3662	26	3662	0
10.812	1	1	1082	3	2	26	3662	26	3662	0
10.812	1	2	1082	3	1	26	3662	26	3662	0
10.813	1	2	1082	4	1	26	3662	26	3662	0
10.813	1	1	1082	4	2	26	3662	26	3662	0
10.814	1	2	1082	5	1	26	7708	26	7708	0
10.818	1	1	1082	9	2	26	7708	26	7708	0
10.819	1	2	1082	10	1	26	3662	26	3662	0
10.819	1	1	1082	10	2	26	3662	26	3662	0
10.82	1	1	1083	1	2	26	3662	26	3662	0
10.82	1	2	1083	1	1	26	3662	26	3662	0
10.821	1	2	1083	2	1	26	3662	26	3662	0
10.821	1	1	1083	2	2	26	3662	26	3662	0
10.822	1	1	1083	3	2	24	3182	24	3182	0
10.822	1	2	1083	3	1	26	3662	26	3662	0
10.823	1	2	1083	4	1	26	3662	26	3662	0
10.823	1	1	1083	4	2	24	3182	24	3182	0
10.824	1	1	1083	5	2	24	3182	24	3182	0
10.824	1	2	1083	5	1	26	3662	26	3662	0
10.825	1	2	1083	6	1	26	3662	26	3662	0
10.825	1	1	1083	6	2	24	3182	24	3182	0
10.826	1	1	1083	7	2	24	3182	24	3182	0
10.826	1	2	1083	7	1	26	3662	26	3662	0
10.827	1	2	1083	8	1	26	3662	26	3662	0
10.827	1	1	1083	8	2	24	3182	24	3182	0
10.828	1	1	1083	9	2	24	6882	24	6882	0
10.832	1	2	1084	3	1	26	7708	26	7708	0
10.833	1	1	1084	4	2	24	3182	24	3182	0
10.833	1	2	1084	4	1	26	3662	26	3662	0
10.834	1	2	1084	5	1	26	3662	26	3662	0
10.834	1	1	1084	5	2	24	3182	24	3182	0
10.835	1	1	1084	6	2	24	3182	24	3182	0
10.835	1	2	1084	6	1	26	3662	26	3662	0
10.836	1	2	1084	7	1	26	3662	26	3662	0
10.836	1	1	1084	7	2	24	3182	24	3182	0
10.837	1	1	1084	8	2	24	3182	24	3182	0
10.837	1	2	1084	8	1	26	3662	26	3662	0
10.838	1	2	1084	9	1	26	3662	26	3662	0
10.838	1	1	1084	9	2	24	3182	24	3182	0
10.839	1	1	1084	10	2	24	3182	24	3182	0
10.839	1	2	1084	10	1	26	3662	26	3662	0
10.84	1	1	1085	1	2	24	6882	24	6882	0
10.844	1	2	1085	5	1	26	7708	26	7708	0
10.845	1	1	1085	6	2	24	3182	24	3182	0
10.845	1	2	1085	6	1	26	3662	26	3662	0
10.846	1	2	1085	7	1	26	3662	26	3662	0
10.846	1	1	1085	7	2	24	3182	24	3182	0
10.847	1	1	1085	8	2	24	3182	24	3182	0
10.847	1	2	1085	8	1	26	3662	26	3662	0
10.848	1	2	1085	9	1	26	3662	26	3662	0
10.848	1	1	1085	9	2	22	2769	22	2769	0
10.849	1	1	1085	10	2	22	5861	22	5861	0
10.859	1	2	1086	10	1	26	7708	26	7708	0
10.883	1	1	1089	4	2	24	3182	24	3182	0
10.883	1	2	1089	4	1	24	3182	24	3182	0
10.884	1	2	1089	5	1	24	3182	24	3182	0
10.884	1	1	1089	5	2	24	3182	24	3182	0
10.885	1	1	1089	6	2	24	3182	24	3182	0
10.885	1	2	1089	6	1	24	3182	24	3182	0
10.886	1	2	1089	7	1	24	3182	24	3182	0
10.886	1	1	1089	7	2	24	3182	24	3182	0
10.887	1	1	1089	8	2	24	3182	24	3182	0
10.887	1	2	1089	8	1	24	3182	24	3182	0
10.888	1	2	1089	9	1	24	3182	24	3182	0
10.888	1	1	1089	9	2	24	3182	24	3182	0
10.889	1	1	1089	10	2	24	3182	24	3182	0
10.889	1	2	1089	10	1	24	3182	24	3182	0
10.89	1	2	1090	1	1	24	3182	24	3182	0
10.89	1	1	1090	1	2	26	3662	26	3662	0
10.891	1	1	1090	2	2	26	3662	26	3662	0
10.891	1	2	1090	2	1	24	3182	24	3182	0
10.892	1	2	1090	3	1	24	3182	24	3182	0
10.892	1	1	1090	3	2	26	3662	26	3662	0
10.893	1	1	1090	4	2	26	3662	26	3662	0
10.893	1	2	1090	4	1	24	3182	24	3182	0
10.894	1	2	1090	5	1	26	3662	26	3662	0
10.894	1	1	1090	5	2	24	3182	24	3182	0
10.895	1	2	1090	6	1	26	7708	26	7708	0
10.896	1	2	1090	7	1	26	7708	26	7708	0
10.897	1	2	1090	8	1	26	7708	26	7708	0
10.898	1	2	1090	9	1	26	7708	26	7708	0
10.899	1	1	1090	10	2	24	3182	24	3182	0
10.899	1	2	1090	10	1	26	3662	26	3662	0
10.9	1	2	1091	1	1	24	3182	24	3182	0
10.9	1	1	1091	1	2	24	3182	24	3182	0
10.901	1	1	1091	2	2	24	3182	24	3182	0
10.901	1	2	1091	2	1	24	3182	24	3182	0
10.902	1	2	1091	3	1	24	3182	24	3182	0
10.902	1	1	1091	3	2	24	3182	24	3182	0
10.903	1	1	1091	4	2	24	3182	24	3182	0
10.903	1	2	1091	4	1	24	3182	24	3182	0
10.904	1	2	1091	5	1	24	3182	24	3182	0
10.904	1	1	1091	5	2	24	3182	24	3182	0
10.905	1	1	1091	6	2	24	3182	24	3182	0
10.905	1	2	1091	6	1	24	3182	24	3182	0
10.906	1	1	1091	7	2	24	6882	24	6882	0
10.908	1	2	1091	9	1	24	6882	24	6882	0
10.91	1	2	1092	1	1	24	6882	24	6882	0
10.911	1	1	1092	2	2	24	3182	24	3182	0
10.911	1	2	1092	2	1	24	3182	24	3182	0
10.912	1	2	1092	3	1	24	3182	24	3182	0
10.912	1	1	1092	3	2	24	3182	24	3182	0
10.913	1	1	1092	4	2	24	6882	24	6882	0
10.914	1	2	1092	5	1	24	3182	24	3182	0
10.914	1	1	1092	5	2	24	3182	24	3182	0
10.915	1	1	1092	6	2	24	3182	24	3182	0
10.915	1	2	1092	6	1	24	3182	24	3182	0
10.916	1	2	1092	7	1	24	3182	24	3182	0
10.916	1	1	1092	7	2	26	3662	26	3662	0
10.917	1	1	1092	8	2	26	3662	26	3662	0
10.917	1	2	1092	8	1	24	3182	24	3182	0
10.918	1	1	1092	9	2	24	6882	24	6882	0
10.919	1	1	1092	10	2	24	6882	24	6882	0
10.92	1	2	1093	1	1	22	2769	22	2769	0
10.92	1	1	1093	1	2	24	3182	24	3182	0
10.921	1	1	1093	2	2	24	6882	24	6882	0
10.922	1	2	1093	3	1	22	5861	22	5861	0
10.923	1	2	1093	4	1	22	5861	22	5861	0
10.924	1	2	1093	5	1	20	4904	20	4904	0
10.926	1	1	1093	7	2	24	3182	24	3182	0
10.926	1	2	1093	7	1	20	2385	20	2385	0
10.927	1	2	1093	8	1	20	2385	20	2385	0
10.927	1	1	1093	8	2	24	3182	24	3182	0
10.928	1	1	1093	9	2	24	3182	24	3182	0
10.928	1	2	1093	9	1	20	2385	20	2385	0
10.929	1	2	1093	10	1	20	2385	20	2385	0
10.929	1	1	1093	10	2	24	3182	24	3182	0
10.93	1	2	1094	1	1	20	4904	20	4904	0
10.931	1	2	1094	2	1	20	4904	20	4904	0
10.932	1	2	1094	3	1	18	4107	18	4107	0
10.933	1	2	1094	4	1	18	4107	18	4107	0
10.934	1	2	1094	5	1	16	3822	16	3822	0
10.937	1	2	1094	8	1	16	3822	16	3822	0
10.938	1	2	1094	9	1	16	3822	16	3822	0
10.939	1	2	1094	10	1	16	3822	16	3822	0
10.94	1	2	1095	1	1	16	3822	16	3822	0
10.941	1	2	1095	2	1	16	3822	16	3822	0
10.942	1	2	1095	3	1	18	4107	18	4107	0
10.943	1	2	1095	4	1	18	4107	18	4107	0
10.944	1	2	1095	5	1	18	4107	18	4107	0
10.945	1	2	1095	6	1	18	4107	18	4107	0
10.95	1	2	1096	1	1	22	5861	22	5861	0
10.951	1	2	1096	2	1	22	5861	22	5861	0
10.952	1	2	1096	3	1	22	5861	22	5861	0
10.953	1	2	1096	4	1	22	5861	22	5861	0
10.954	1	2	1096	5	1	24	6882	24	6882	0
10.955	1	2	1096	6	1	24	6882	24	6882	0
10.956	1	2	1096	7	1	24	6882	24	6882	0
10.957	1	2	1096	8	1	24	6882	24	6882	0
10.962	1	2	1097	3	1	24	6882	24	6882	0
10.963	1	1	1097	4	2	26	3662	26	3662	0
10.963	1	2	1097	4	1	24	3182	24	3182	0
10.964	1	2	1097	5	1	24	3182	24	3182	0
10.964	1	1	1097	5	2	26	3662	26	3662	0
10.965	1	1	1097	6	2	26	3662	26	3662	0
10.965	1	2	1097	6	1	24	3182	24	3182	0
10.966	1	2	1097	7	1	26	3662	26	3662	0
10.966	1	1	1097	7	2	26	3662	26	3662	0
10.967	1	1	1097	8	2	26	3662	26	3662	0
10.967	1	2	1097	8	1	26	3662	26	3662	0
10.968	1	2	1097	9	1	26	3662	26	3662	0
10.968	1	1	1097	9	2	26	3662	26	3662	0
10.969	1	1	1097	10	2	26	3662	26	3662	0
10.969	1	2	1097	10	1	26	3662	26	3662	0
10.97	1	2	1098	1	1	26	3662	26	3662	0
10.97	1	1	1098	1	2	26	3662	26	3662	0
10.971	1	1	1098	2	2	26	3662	26	3662	0
10.971	1	2	1098	2	1	26	3662	26	3662	0
10.972	1	2	1098	3	1	26	3662	26	3662	0
10.972	1	1	1098	3	2	26	3662	26	3662	0
10.973	1	1	1098	4	2	26	3662	26	3662	0
10.973	1	2	1098	4	1	26	3662	26	3662	0
10.974	1	2	1098	5	1	26	3662	26	3662	0
10.974	1	1	1098	5	2	26	3662	26	3662	0
10.975	1	2	1098	6	1	26	7708	26	7708	0
10.976	1	2	1098	7	1	26	7708	26	7708	0
10.977	1	2	1098	8	1	26	7708	26	7708	0
10.978	1	2	1098	9	1	26	7708	26	7708	0
10.979	1	1	1098	10	2	26	7708	26	7708	0
10.984	1	1	1099	5	2	24	6882	24	6882	0
10.985	1	1	1099	6	2	24	6882	24	6882	0
10.986	1	1	1099	7	2	24	6882	24	6882	0
10.987	1	1	1099	8	2	24	6882	24	6882	0
10.988	1	1	1099	9	2	24	6882	24	6882	0
10.989	1	2	1099	10	1	26	3662	26	3662	0
10.989	1	1	1099	10	2	24	3182	24	3182	0
10.99	1	1	1100	1	2	24	6882	24	6882	0
10.991	1	1	1100	2	2	24	6882	24	6882	0
10.993	1	1	1100	4	2	24	6882	24	6882	0
10.994	1	1	1100	5	2	24	6882	24	6882	0
10.995	1	1	1100	6	2	24	6882	24	6882	0
10.996	1	1	1100	7	2	24	6882	24	6882	0
10.997	1	1	1100	8	2	24	6882	24	6882	0
10.998	1	1	1100	9	2	24	6882	24	6882	0
11.001	1	1	1101	2	2	24	6882	24	6882	0
11.003	1	1	1101	4	2	24	6882	24	6882	0
11.004	1	2	1101	5	1	24	6882	24	6882	0
11.005	1	1	1101	6	2	24	6882	24	6882	0
11.006	1	1	1101	7	2	20	4904	20	4904	0
11.007	1	1	1101	8	2	20	4904	20	4904	0
11.008	1	1	1101	9	2	20	4904	20	4904	0
11.009	1	1	1101	10	2	20	4904	20	4904	0
11.013	1	2	1102	4	1	24	6882	24	6882	0
11.014	1	2	1102	5	1	22	5861	22	5861	0
11.015	1	2	1102	6	1	22	5861	22	5861	0
11.016	1	2	1102	7	1	22	5861	22	5861	0
11.017	1	2	1102	8	1	22	5861	22	5861	0
11.018	1	2	1102	9	1	22	5861	22	5861	0
11.019	1	2	1102	10	1	22	5861	22	5861	0
11.02	1	2	1103	1	1	22	5861	22	5861	0
11.021	1	2	1103	2	1	22	5861	22	5861	0
11.022	1	2	1103	3	1	24	6882	24	6882	0
11.023	1	2	1103	4	1	24	6882	24	6882	0
11.024	1	2	1103	5	1	24	6882	24	6882	0
11.025	1	2	1103	6	1	24	6882	24	6882	0
11.026	1	2	1103	7	1	24	6882	24	6882	0
11.027	1	2	1103	8	1	24	6882	24	6882	0
11.028	1	2	1103	9	1	24	6882	24	6882	0
11.029	1	2	1103	10	1	24	6882	24	6882	0
11.03	1	2	1104	1	1	26	7708	26	7708	0
11.031	1	2	1104	2	1	26	7708	26	7708	0
11.032	1	2	1104	3	1	26	7708	26	7708	0
11.036	1	2	1104	7	1	26	7708	26	7708	0
11.038	1	2	1104	9	1	26	7708	26	7708	0
11.039	1	2	1104	10	1	26	7708	26	7708	0
11.04	1	2	1105	1	1	26	7708	26	7708	0
11.041	1	2	1105	2	1	26	7708	26	7708	0
11.042	1	2	1105	3	1	26	7708	26	7708	0
11.043	1	1	1105	4	2	26	3662	26	3662	0
11.043	1	2	1105	4	1	26	3662	26	3662	0
11.044	1	2	1105	5	1	26	3662	26	3662	0
11.044	1	1	1105	5	2	28	4395	28	4395	0
11.045	1	1	1105	6	2	28	9422	28	9422	0
11.046	1	1	1105	7	2	28	9422	28	9422	0
11.048	1	2	1105	9	1	24	6882	24	6882	0
11.05	1	2	1106	1	1	24	6882	24	6882	0
11.051	1	2	1106	2	1	24	6882	24	6882	0
11.052	1	2	1106	3	1	24	6882	24	6882	0
11.053	1	2	1106	4	1	24	6882	24	6882	0
11.054	1	2	1106	5	1	24	6882	24	6882	0
11.055	1	2	1106	6	1	24	6882	24	6882	0
11.056	1	2	1106	7	1	24	6882	24	6882	0
11.057	1	2	1106	8	1	24	6882	24	6882	0
11.058	1	1	1106	9	2	26	3662	26	3662	0
11.058	1	2	1106	9	1	24	3182	24	3182	0
11.059	1	2	1106	10	1	24	6882	24	6882	0
11.06	1	2	1107	1	1	24	6882	24	6882	0
11.061	1	2	1107	2	1	24	6882	24	6882	0
11.062	1	2	1107	3	1	22	5861	22	5861	0
11.063	1	2	1107	4	1	22	5861	22	5861	0
11.068	1	2	1107	9	1	20	4904	20	4904	0
11.069	1	2	1107	10	1	20	4904	20	4904	0
11.07	1	2	1108	1	1	20	4904	20	4904	0
11.071	1	2	1108	2	1	20	4904	20	4904	0
11.072	1	2	1108	3	1	22	5861	22	5861	0
11.073	1	2	1108	4	1	22	5861	22	5861	0
11.074	1	2	1108	5	1	22	5861	22	5861	0
11.075	1	2	1108	6	1	22	5861	22	5861	0
11.08	1	1	1109	1	2	24	3182	24	3182	0
11.08	1	2	1109	1	1	24	3182	24	3182	0
11.081	1	2	1109	2	1	24	6882	24	6882	0
11.082	1	2	1109	3	1	24	6882	24	6882	0
11.083	1	2	1109	4	1	24	6882	24	6882	0
11.084	1	2	1109	5	1	24	6882	24	6882	0
11.085	1	2	1109	6	1	24	6882	24	6882	0
11.086	1	2	1109	7	1	26	7708	26	7708	0
11.087	1	2	1109	8	1	26	7708	26	7708	0
11.088	1	2	1109	9	1	26	7708	26	7708	0
11.089	1	2	1109	10	1	26	7708	26	7708	0
11.09	1	2	1110	1	1	26	7708	26	7708	0
11.091	1	2	1110	2	1	26	7708	26	7708	0
11.092	1	1	1110	3	2	24	3182	24	3182	0
11.092	1	2	1110	3	1	26	3662	26	3662	0
11.093	1	2	1110	4	1	26	3662	26	3662	0
11.093	1	1	1110	4	2	24	3182	24	3182	0
11.094	1	1	1110	5	2	26	7708	26	7708	0
11.095	1	1	1110	6	2	26	7708	26	7708	0
11.098	1	2	1110	9	1	26	7708	26	7708	0
11.099	1	2	1110	10	1	26	7708	26	7708	0
11.1	1	2	1111	1	1	26	7708	26	7708	0
11.101	1	2	1111	2	1	26	7708	26	7708	0
11.102	1	2	1111	3	1	26	7708	26	7708	0
11.103	1	2	1111	4	1	26	7708	26	7708	0
11.104	1	2	1111	5	1	26	7708	26	7708	0
11.105	1	2	1111	6	1	26	7708	26	7708	0
11.107	1	1	1111	8	2	26	7708	26	7708	0
11.11	1	2	1112	1	1	24	6882	24	6882	0
11.111	1	2	1112	2	1	24	6882	24	6882	0
11.112	1	2	1112	3	1	24	6882	24	6882	0
11.113	1	2	1112	4	1	24	6882	24	6882	0
11.114	1	2	1112	5	1	24	6882	24	6882	0
11.115	1	2	1112	6	1	24	6882	24	6882	0
11.116	1	2	1112	7	1	22	5861	22	5861	0
11.117	1	2	1112	8	1	22	5861	22	5861	0
11.118	1	2	1112	9	1	22	5861	22	5861	0
11.119	1	2	1112	10	1	22	5861	22	5861	0
11.12	1	2	1113	1	1	22	5861	22	5861	0
11.121	1	2	1113	2	1	22	5861	22	5861	0
11.122	1	2	1113	3	1	22	5861	22	5861	0
11.123	1	2	1113	4	1	22	5861	22	5861	0
11.128	1	2	1113	9	1	22	5861	22	5861	0
11.129	1	1	1113	10	2	26	7708	26	7708	0
11.141	1	1	1115	2	2	26	7708	26	7708	0
11.142	1	1	1115	3	2	26	7708	26	7708	0
11.143	1	1	1115	4	2	26	7708	26	7708	0
11.156	1	1	1116	7	2	26	7708	26	7708	0
11.162	1	2	1117	3	1	26	7708	26	7708	0
11.163	1	2	1117	4	1	26	7708	26	7708	0
11.17	1	2	1118	1	1	26	7708	26	7708	0
11.19	1	1	1120	1	2	26	3662	26	3662	0
11.19	1	2	1120	1	1	24	3182	24	3182	0
11.191	1	2	1120	2	1	24	3182	24	3182	0
11.191	1	1	1120	2	2	26	3662	26	3662	0
11.192	1	1	1120	3	2	26	3662	26	3662	0
11.192	1	2	1120	3	1	26	3662	26	3662	0
11.193	1	2	1120	4	1	26	3662	26	3662	0
11.193	1	1	1120	4	2	26	3662	26	3662	0
11.194	1	1	1120	5	2	26	3662	26	3662	0
11.194	1	2	1120	5	1	26	3662	26	3662	0
11.195	1	2	1120	6	1	26	3662	26	3662	0
11.195	1	1	1120	6	2	26	3662	26	3662	0
11.196	1	1	1120	7	2	26	3662	26	3662	0
11.196	1	2	1120	7	1	26	3662	26	3662	0
11.197	1	2	1120	8	1	26	3662	26	3662	0
11.197	1	1	1120	8	2	26	3662	26	3662	0
11.198	1	1	1120	9	2	26	3662	26	3662	0
11.198	1	2	1120	9	1	26	3662	26	3662	0
11.199	1	1	1120	10	2	26	7708	26	7708	0
11.203	1	2	1121	4	1	24	6882	24	6882	0
11.204	1	2	1121	5	1	24	6882	24	6882	0
11.205	1	1	1121	6	2	26	3662	26	3662	0
11.205	1	2	1121	6	1	24	3182	24	3182	0
11.206	1	2	1121	7	1	24	6882	24	6882	0
11.207	1	2	1121	8	1	24	6882	24	6882	0
11.208	1	2	1121	9	1	24	6882	24	6882	0
11.215	1	2	1122	6	1	24	6882	24	6882	0
11.224	1	2	1123	5	1	24	6882	24	6882	0
11.237	1	2	1124	8	1	26	7708	26	7708	0
11.239	1	1	1124	10	2	24	6882	24	6882	0
11.24	1	1	1125	1	2	24	6882	24	6882	0
11.241	1	1	1125	2	2	24	6882	24	6882	0
11.242	1	2	1125	3	1	24	3182	24	3182	0
11.242	1	1	1125	3	2	24	3182	24	3182	0
11.243	1	1	1125	4	2	24	3182	24	3182	0
11.243	1	2	1125	4	1	24	3182	24	3182	0
11.244	1	2	1125	5	1	22	2769	22	2769	0
11.244	1	1	1125	5	2	24	3182	24	3182	0
11.245	1	1	1125	6	2	24	3182	24	3182	0
11.245	1	2	1125	6	1	22	2769	22	2769	0
11.246	1	2	1125	7	1	20	2385	20	2385	0
11.246	1	1	1125	7	2	24	3182	24	3182	0
11.247	1	1	1125	8	2	24	3182	24	3182	0
11.247	1	2	1125	8	1	20	2385	20	2385	0
11.248	1	2	1125	9	1	22	2769	22	2769	0
11.248	1	1	1125	9	2	24	3182	24	3182	0
11.249	1	1	1125	10	2	24	3182	24	3182	0
11.249	1	2	1125	10	1	22	2769	22	2769	0
11.25	1	2	1126	1	1	24	3182	24	3182	0
11.25	1	1	1126	1	2	22	2769	22	2769	0
11.251	1	2	1126	2	1	24	6882	24	6882	0
11.255	1	1	1126	6	2	22	5861	22	5861	0
11.256	1	1	1126	7	2	20	4904	20	4904	0
11.257	1	2	1126	8	1	24	3182	24	3182	0
11.257	1	1	1126	8	2	20	2385	20	2385	0
11.258	1	1	1126	9	2	22	5861	22	5861	0
11.259	1	1	1126	10	2	22	5861	22	5861	0
11.26	1	1	1127	1	2	22	5861	22	5861	0
11.261	1	1	1127	2	2	22	5861	22	5861	0
11.262	1	1	1127	3	2	22	5861	22	5861	0
11.266	1	1	1127	7	2	24	6882	24	6882	0
11.268	1	2	1127	9	1	26	7708	26	7708	0
11.279	1	2	1128	10	1	26	7708	26	7708	0
11.283	1	1	1129	4	2	26	7708	26	7708	0
11.284	1	1	1129	5	2	26	7708	26	7708	0
11.291	1	2	1130	2	1	26	7708	26	7708	0
11.292	1	2	1130	3	1	24	6882	24	6882	0
11.293	1	2	1130	4	1	24	6882	24	6882	0
11.294	1	2	1130	5	1	24	6882	24	6882	0
11.304	1	1	1131	5	2	26	7708	26	7708	0
11.305	1	1	1131	6	2	26	7708	26	7708	0
11.306	1	2	1131	7	1	24	3182	24	3182	0
11.306	1	1	1131	7	2	26	3662	26	3662	0
11.313	1	2	1132	4	1	26	7708	26	7708	0
11.317	1	2	1132	8	1	26	7708	26	7708	0
11.338	1	2	1134	9	1	26	7708	26	7708	0
11.34	1	1	1135	1	2	26	7708	26	7708	0
11.341	1	2	1135	2	1	26	3662	26	3662	0
11.341	1	1	1135	2	2	26	3662	26	3662	0
11.342	1	1	1135	3	2	26	3662	26	3662	0
11.342	1	2	1135	3	1	26	3662	26	3662	0
11.343	1	2	1135	4	1	26	3662	26	3662	0
11.343	1	1	1135	4	2	26	3662	26	3662	0
11.344	1	1	1135	5	2	26	3662	26	3662	0
11.344	1	2	1135	5	1	26	3662	26	3662	0
11.345	1	2	1135	6	1	26	3662	26	3662	0
11.345	1	1	1135	6	2	26	3662	26	3662	0
11.346	1	1	1135	7	2	24	3182	24	3182	0
11.346	1	2	1135	7	1	26	3662	26	3662	0
11.347	1	2	1135	8	1	26	3662	26	3662	0
11.347	1	1	1135	8	2	24	3182	24	3182	0
11.348	1	1	1135	9	2	24	3182	24	3182	0
11.348	1	2	1135	9	1	26	3662	26	3662	0
11.349	1	2	1135	10	1	26	3662	26	3662	0
11.349	1	1	1135	10	2	24	3182	24	3182	0
11.35	1	1	1136	1	2	24	3182	24	3182	0
11.35	1	2	1136	1	1	24	3182	24	3182	0
11.351	1	2	1136	2	1	24	6882	24	6882	0
11.352	1	2	1136	3	1	24	6882	24	6882	0
11.353	1	2	1136	4	1	24	6882	24	6882	0
11.354	1	2	1136	5	1	24	6882	24	6882	0
11.355	1	1	1136	6	2	24	3182	24	3182	0
11.355	1	2	1136	6	1	24	3182	24	3182	0
11.356	1	2	1136	7	1	24	3182	24	3182	0
11.356	1	1	1136	7	2	24	3182	24	3182	0
11.357	1	1	1136	8	2	24	3182	24	3182	0
11.357	1	2	1136	8	1	24	3182	24	3182	0
11.358	1	2	1136	9	1	24	3182	24	3182	0
11.358	1	1	1136	9	2	24	3182	24	3182	0
11.359	1	1	1136	10	2	24	3182	24	3182	0
11.359	1	2	1136	10	1	24	3182	24	3182	0
11.36	1	2	1137	1	1	24	3182	24	3182	0
11.36	1	1	1137	1	2	22	2769	22	2769	0
11.361	1	1	1137	2	2	22	5861	22	5861	0
