% time	cellId	IMSI	frame	sframe	RNTI	mcsTb1	sizeTb1	mcsTb2	sizeTb2	ccId
7.354	1	1	736	5	2	26	3662	26	3662	0
7.354	1	2	736	5	1	28	4395	28	4395	0
7.355	1	2	736	6	1	28	4395	28	4395	0
7.355	1	1	736	6	2	26	3662	26	3662	0
7.356	1	1	736	7	2	26	3662	26	3662	0
7.356	1	2	736	7	1	28	4395	28	4395	0
7.357	1	2	736	8	1	28	4395	28	4395	0
7.357	1	1	736	8	2	26	3662	26	3662	0
7.358	1	1	736	9	2	28	4395	28	4395	0
7.358	1	2	736	9	1	28	4395	28	4395	0
7.359	1	1	736	10	2	28	9422	28	9422	0
7.362	1	2	737	3	1	28	9422	28	9422	0
7.363	1	2	737	4	1	28	9422	28	9422	0
7.364	1	2	737	5	1	28	9422	28	9422	0
7.365	1	1	737	6	2	26	3662	26	3662	0
7.365	1	2	737	6	1	28	4395	28	4395	0
7.366	1	2	737	7	1	26	7708	26	7708	0
7.368	1	2	737	9	1	28	9422	28	9422	0
7.369	1	2	737	10	1	28	9422	28	9422	0
7.384	1	2	739	5	1	28	9422	28	9422	0
7.393	1	2	740	4	1	26	7708	26	7708	0
7.394	1	2	740	5	1	26	7708	26	7708	0
7.395	1	2	740	6	1	26	7708	26	7708	0
7.399	1	1	740	10	2	28	4395	28	4395	0
7.399	1	2	740	10	1	26	3662	26	3662	0
7.4	1	2	741	1	1	26	3662	26	3662	0
7.4	1	1	741	1	2	28	4395	28	4395	0
7.401	1	1	741	2	2	28	4395	28	4395	0
7.401	1	2	741	2	1	26	3662	26	3662	0
7.402	1	2	741	3	1	26	3662	26	3662	0
7.402	1	1	741	3	2	28	4395	28	4395	0
7.403	1	1	741	4	2	28	4395	28	4395	0
7.403	1	2	741	4	1	26	3662	26	3662	0
7.404	1	2	741	5	1	26	3662	26	3662	0
7.404	1	1	741	5	2	28	4395	28	4395	0
7.405	1	1	741	6	2	28	4395	28	4395	0
7.405	1	2	741	6	1	26	3662	26	3662	0
7.406	1	2	741	7	1	26	3662	26	3662	0
7.406	1	1	741	7	2	28	4395	28	4395	0
7.407	1	1	741	8	2	28	4395	28	4395	0
7.407	1	2	741	8	1	26	3662	26	3662	0
7.408	1	1	741	9	2	28	9422	28	9422	0
7.411	1	2	742	2	1	28	9422	28	9422	0
7.414	1	1	742	5	2	28	4395	28	4395	0
7.414	1	2	742	5	1	28	4395	28	4395	0
7.422	1	2	743	3	1	28	9422	28	9422	0
7.43	1	2	744	1	1	26	7708	26	7708	0
7.433	1	2	744	4	1	28	9422	28	9422	0
7.443	1	2	745	4	1	28	9422	28	9422	0
7.444	1	2	745	5	1	28	9422	28	9422	0
7.445	1	2	745	6	1	28	9422	28	9422	0
7.446	1	2	745	7	1	28	9422	28	9422	0
7.447	1	2	745	8	1	28	9422	28	9422	0
7.448	1	1	745	9	2	28	4395	28	4395	0
7.448	1	2	745	9	1	28	4395	28	4395	0
7.449	1	2	745	10	1	28	4395	28	4395	0
7.449	1	1	745	10	2	28	4395	28	4395	0
7.45	1	1	746	1	2	28	4395	28	4395	0
7.45	1	2	746	1	1	28	4395	28	4395	0
7.451	1	2	746	2	1	28	4395	28	4395	0
7.451	1	1	746	2	2	28	4395	28	4395	0
7.452	1	1	746	3	2	28	4395	28	4395	0
7.452	1	2	746	3	1	28	4395	28	4395	0
7.453	1	2	746	4	1	28	4395	28	4395	0
7.453	1	1	746	4	2	28	4395	28	4395	0
7.454	1	1	746	5	2	28	4395	28	4395	0
7.454	1	2	746	5	1	28	4395	28	4395	0
7.455	1	2	746	6	1	28	4395	28	4395	0
7.455	1	1	746	6	2	28	4395	28	4395	0
7.456	1	1	746	7	2	28	9422	28	9422	0
7.46	1	2	747	1	1	28	9422	28	9422	0
7.463	1	1	747	4	2	28	9422	28	9422	0
7.467	1	2	747	8	1	28	9422	28	9422	0
7.475	1	2	748	6	1	28	9422	28	9422	0
7.481	1	2	749	2	1	28	9422	28	9422	0
7.489	1	2	749	10	1	28	9422	28	9422	0
7.493	1	2	750	4	1	28	9422	28	9422	0
7.494	1	2	750	5	1	28	9422	28	9422	0
7.495	1	2	750	6	1	28	9422	28	9422	0
7.497	1	1	750	8	2	28	9422	28	9422	0
7.498	1	1	750	9	2	28	9422	28	9422	0
7.499	1	1	750	10	2	28	9422	28	9422	0
7.504	1	2	751	5	1	26	7708	26	7708	0
7.505	1	2	751	6	1	26	7708	26	7708	0
7.506	1	2	751	7	1	28	9422	28	9422	0
7.507	1	2	751	8	1	28	9422	28	9422	0
7.508	1	2	751	9	1	26	7708	26	7708	0
7.509	1	2	751	10	1	26	7708	26	7708	0
7.51	1	2	752	1	1	26	7708	26	7708	0
7.511	1	2	752	2	1	26	7708	26	7708	0
7.512	1	1	752	3	2	28	4395	28	4395	0
7.512	1	2	752	3	1	28	4395	28	4395	0
7.516	1	2	752	7	1	28	9422	28	9422	0
7.517	1	2	752	8	1	28	9422	28	9422	0
7.518	1	2	752	9	1	28	9422	28	9422	0
7.519	1	2	752	10	1	28	9422	28	9422	0
7.527	1	2	753	8	1	28	9422	28	9422	0
7.529	1	2	753	10	1	28	9422	28	9422	0
7.534	1	2	754	5	1	28	9422	28	9422	0
7.538	1	2	754	9	1	28	9422	28	9422	0
7.539	1	2	754	10	1	28	9422	28	9422	0
7.54	1	2	755	1	1	28	9422	28	9422	0
7.541	1	2	755	2	1	28	9422	28	9422	0
7.542	1	2	755	3	1	28	9422	28	9422	0
7.543	1	2	755	4	1	28	9422	28	9422	0
7.544	1	2	755	5	1	28	9422	28	9422	0
7.545	1	2	755	6	1	28	9422	28	9422	0
7.546	1	1	755	7	2	28	4395	28	4395	0
7.546	1	2	755	7	1	28	4395	28	4395	0
7.547	1	2	755	8	1	28	4395	28	4395	0
7.547	1	1	755	8	2	28	4395	28	4395	0
7.548	1	1	755	9	2	28	4395	28	4395	0
7.548	1	2	755	9	1	28	4395	28	4395	0
7.549	1	1	755	10	2	28	9422	28	9422	0
7.553	1	2	756	4	1	28	9422	28	9422	0
7.554	1	2	756	5	1	28	9422	28	9422	0
7.555	1	2	756	6	1	28	9422	28	9422	0
7.556	1	2	756	7	1	28	9422	28	9422	0
7.557	1	2	756	8	1	28	9422	28	9422	0
7.558	1	2	756	9	1	28	9422	28	9422	0
7.559	1	2	756	10	1	28	9422	28	9422	0
7.56	1	2	757	1	1	28	9422	28	9422	0
7.561	1	1	757	2	2	28	4395	28	4395	0
7.561	1	2	757	2	1	28	4395	28	4395	0
7.566	1	2	757	7	1	26	7708	26	7708	0
7.567	1	2	757	8	1	26	7708	26	7708	0
7.568	1	2	757	9	1	26	7708	26	7708	0
7.569	1	2	757	10	1	26	7708	26	7708	0
7.573	1	2	758	4	1	26	7708	26	7708	0
7.581	1	2	759	2	1	28	9422	28	9422	0
7.584	1	2	759	5	1	28	9422	28	9422	0
7.585	1	2	759	6	1	28	9422	28	9422	0
7.587	1	2	759	8	1	28	9422	28	9422	0
7.588	1	2	759	9	1	28	9422	28	9422	0
7.589	1	2	759	10	1	28	9422	28	9422	0
7.59	1	2	760	1	1	26	7708	26	7708	0
7.591	1	2	760	2	1	26	7708	26	7708	0
7.592	1	2	760	3	1	26	7708	26	7708	0
7.593	1	2	760	4	1	26	7708	26	7708	0
7.594	1	2	760	5	1	26	7708	26	7708	0
7.595	1	1	760	6	2	26	3662	26	3662	0
7.595	1	2	760	6	1	26	3662	26	3662	0
7.596	1	2	760	7	1	26	3662	26	3662	0
7.596	1	1	760	7	2	26	3662	26	3662	0
7.597	1	1	760	8	2	26	7708	26	7708	0
7.598	1	1	760	9	2	26	7708	26	7708	0
7.601	1	2	761	2	1	28	9422	28	9422	0
7.603	1	2	761	4	1	28	9422	28	9422	0
7.604	1	2	761	5	1	26	7708	26	7708	0
7.61	1	1	762	1	2	28	4395	28	4395	0
7.61	1	2	762	1	1	28	4395	28	4395	0
7.611	1	2	762	2	1	28	9422	28	9422	0
7.615	1	2	762	6	1	28	9422	28	9422	0
7.62	1	2	763	1	1	28	9422	28	9422	0
7.63	1	2	764	1	1	28	9422	28	9422	0
7.631	1	2	764	2	1	28	9422	28	9422	0
7.633	1	2	764	4	1	28	9422	28	9422	0
7.634	1	2	764	5	1	28	9422	28	9422	0
7.635	1	2	764	6	1	28	9422	28	9422	0
7.636	1	2	764	7	1	28	9422	28	9422	0
7.637	1	2	764	8	1	28	9422	28	9422	0
7.638	1	2	764	9	1	28	9422	28	9422	0
7.639	1	2	764	10	1	28	9422	28	9422	0
7.64	1	2	765	1	1	28	9422	28	9422	0
7.641	1	2	765	2	1	28	9422	28	9422	0
7.642	1	2	765	3	1	28	9422	28	9422	0
7.643	1	2	765	4	1	28	9422	28	9422	0
7.644	1	1	765	5	2	28	9422	28	9422	0
7.645	1	1	765	6	2	28	9422	28	9422	0
7.646	1	1	765	7	2	28	9422	28	9422	0
7.647	1	2	765	8	1	26	7708	26	7708	0
7.648	1	2	765	9	1	28	9422	28	9422	0
7.649	1	2	765	10	1	28	9422	28	9422	0
7.65	1	2	766	1	1	28	9422	28	9422	0
7.651	1	2	766	2	1	28	9422	28	9422	0
7.653	1	2	766	4	1	26	7708	26	7708	0
7.659	1	1	766	10	2	26	7708	26	7708	0
7.662	1	2	767	3	1	28	9422	28	9422	0
7.663	1	2	767	4	1	28	9422	28	9422	0
7.677	1	2	768	8	1	28	9422	28	9422	0
7.684	1	2	769	5	1	28	9422	28	9422	0
7.693	1	1	770	4	2	28	4395	28	4395	0
7.693	1	2	770	4	1	28	4395	28	4395	0
7.694	1	2	770	5	1	28	4395	28	4395	0
7.694	1	1	770	5	2	28	4395	28	4395	0
7.695	1	1	770	6	2	28	9422	28	9422	0
7.697	1	2	770	8	1	28	9422	28	9422	0
7.707	1	2	771	8	1	28	9422	28	9422	0
7.708	1	1	771	9	2	26	7708	26	7708	0
7.709	1	2	771	10	1	28	9422	28	9422	0
7.717	1	2	772	8	1	28	9422	28	9422	0
7.722	1	2	773	3	1	28	9422	28	9422	0
7.727	1	2	773	8	1	28	9422	28	9422	0
7.737	1	2	774	8	1	26	7708	26	7708	0
7.738	1	2	774	9	1	28	9422	28	9422	0
7.742	1	1	775	3	2	28	9422	28	9422	0
7.743	1	2	775	4	1	28	4395	28	4395	0
7.743	1	1	775	4	2	28	4395	28	4395	0
7.744	1	1	775	5	2	28	4395	28	4395	0
7.744	1	2	775	5	1	26	3662	26	3662	0
7.745	1	1	775	6	2	28	9422	28	9422	0
7.753	1	2	776	4	1	26	7708	26	7708	0
7.757	1	1	776	8	2	28	9422	28	9422	0
7.768	1	2	777	9	1	28	9422	28	9422	0
7.772	1	2	778	3	1	28	9422	28	9422	0
7.773	1	2	778	4	1	28	9422	28	9422	0
7.778	1	2	778	9	1	28	9422	28	9422	0
7.787	1	2	779	8	1	28	9422	28	9422	0
7.788	1	2	779	9	1	28	9422	28	9422	0
7.789	1	2	779	10	1	28	9422	28	9422	0
7.79	1	2	780	1	1	28	9422	28	9422	0
7.791	1	1	780	2	2	28	4395	28	4395	0
7.791	1	2	780	2	1	28	4395	28	4395	0
7.792	1	2	780	3	1	26	3662	26	3662	0
7.792	1	1	780	3	2	28	4395	28	4395	0
7.793	1	1	780	4	2	28	4395	28	4395	0
7.793	1	2	780	4	1	26	3662	26	3662	0
7.794	1	2	780	5	1	26	3662	26	3662	0
7.794	1	1	780	5	2	28	4395	28	4395	0
7.795	1	1	780	6	2	28	4395	28	4395	0
7.795	1	2	780	6	1	26	3662	26	3662	0
7.796	1	2	780	7	1	28	4395	28	4395	0
7.796	1	1	780	7	2	28	4395	28	4395	0
7.797	1	1	780	8	2	28	9422	28	9422	0
7.801	1	2	781	2	1	28	9422	28	9422	0
7.806	1	1	781	7	2	26	7708	26	7708	0
7.812	1	2	782	3	1	28	9422	28	9422	0
7.813	1	2	782	4	1	28	9422	28	9422	0
7.814	1	2	782	5	1	28	9422	28	9422	0
7.817	1	2	782	8	1	28	9422	28	9422	0
7.818	1	2	782	9	1	28	9422	28	9422	0
7.819	1	2	782	10	1	28	9422	28	9422	0
7.82	1	2	783	1	1	28	9422	28	9422	0
7.821	1	2	783	2	1	28	9422	28	9422	0
7.822	1	2	783	3	1	28	9422	28	9422	0
7.823	1	2	783	4	1	28	9422	28	9422	0
7.824	1	2	783	5	1	26	7708	26	7708	0
7.825	1	2	783	6	1	26	7708	26	7708	0
7.826	1	2	783	7	1	28	9422	28	9422	0
7.827	1	2	783	8	1	28	9422	28	9422	0
7.832	1	2	784	3	1	28	9422	28	9422	0
7.833	1	2	784	4	1	28	9422	28	9422	0
7.84	1	1	785	1	2	28	9422	28	9422	0
7.841	1	2	785	2	1	28	4395	28	4395	0
7.841	1	1	785	2	2	28	4395	28	4395	0
7.842	1	1	785	3	2	28	9422	28	9422	0
7.847	1	2	785	8	1	28	9422	28	9422	0
7.855	1	1	786	6	2	28	9422	28	9422	0
7.858	1	2	786	9	1	28	9422	28	9422	0
7.861	1	2	787	2	1	28	9422	28	9422	0
7.862	1	2	787	3	1	28	9422	28	9422	0
7.867	1	2	787	8	1	28	9422	28	9422	0
7.868	1	2	787	9	1	28	9422	28	9422	0
7.869	1	2	787	10	1	28	9422	28	9422	0
7.87	1	2	788	1	1	28	9422	28	9422	0
7.871	1	2	788	2	1	28	9422	28	9422	0
7.872	1	2	788	3	1	28	9422	28	9422	0
7.875	1	2	788	6	1	28	9422	28	9422	0
7.876	1	2	788	7	1	26	7708	26	7708	0
7.883	1	2	789	4	1	26	7708	26	7708	0
7.889	1	1	789	10	2	26	7708	26	7708	0
7.89	1	1	790	1	2	28	9422	28	9422	0
7.892	1	2	790	3	1	28	9422	28	9422	0
7.901	1	2	791	2	1	28	9422	28	9422	0
7.904	1	1	791	5	2	28	9422	28	9422	0
7.906	1	2	791	7	1	28	9422	28	9422	0
7.91	1	2	792	1	1	28	9422	28	9422	0
7.911	1	2	792	2	1	28	9422	28	9422	0
7.912	1	2	792	3	1	28	9422	28	9422	0
7.917	1	2	792	8	1	28	9422	28	9422	0
7.918	1	2	792	9	1	28	9422	28	9422	0
7.919	1	2	792	10	1	28	9422	28	9422	0
7.92	1	2	793	1	1	28	9422	28	9422	0
7.921	1	2	793	2	1	28	9422	28	9422	0
7.922	1	2	793	3	1	28	9422	28	9422	0
7.923	1	2	793	4	1	28	9422	28	9422	0
7.924	1	2	793	5	1	28	9422	28	9422	0
7.925	1	2	793	6	1	28	9422	28	9422	0
7.926	1	2	793	7	1	28	9422	28	9422	0
7.927	1	2	793	8	1	28	9422	28	9422	0
7.932	1	2	794	3	1	26	7708	26	7708	0
7.933	1	2	794	4	1	26	7708	26	7708	0
7.934	1	2	794	5	1	28	9422	28	9422	0
7.935	1	2	794	6	1	28	9422	28	9422	0
7.938	1	1	794	9	2	28	9422	28	9422	0
7.939	1	1	794	10	2	28	9422	28	9422	0
7.944	1	2	795	5	1	28	9422	28	9422	0
7.951	1	2	796	2	1	28	9422	28	9422	0
7.952	1	2	796	3	1	26	7708	26	7708	0
7.953	1	1	796	4	2	28	9422	28	9422	0
7.955	1	2	796	6	1	26	7708	26	7708	0
7.959	1	2	796	10	1	26	7708	26	7708	0
7.96	1	2	797	1	1	26	7708	26	7708	0
7.961	1	2	797	2	1	26	7708	26	7708	0
7.962	1	2	797	3	1	28	9422	28	9422	0
7.963	1	2	797	4	1	28	9422	28	9422	0
7.964	1	2	797	5	1	28	9422	28	9422	0
7.965	1	2	797	6	1	28	9422	28	9422	0
7.966	1	2	797	7	1	28	9422	28	9422	0
7.967	1	2	797	8	1	28	9422	28	9422	0
7.968	1	2	797	9	1	28	9422	28	9422	0
7.969	1	2	797	10	1	28	9422	28	9422	0
7.973	1	2	798	4	1	28	9422	28	9422	0
7.974	1	2	798	5	1	28	9422	28	9422	0
7.975	1	2	798	6	1	28	9422	28	9422	0
7.976	1	2	798	7	1	28	9422	28	9422	0
7.977	1	2	798	8	1	28	9422	28	9422	0
7.979	1	2	798	10	1	28	9422	28	9422	0
7.98	1	2	799	1	1	28	9422	28	9422	0
7.981	1	2	799	2	1	28	9422	28	9422	0
7.983	1	2	799	4	1	28	9422	28	9422	0
7.985	1	2	799	6	1	28	9422	28	9422	0
7.986	1	2	799	7	1	28	9422	28	9422	0
7.987	1	1	799	8	2	28	4395	28	4395	0
7.987	1	2	799	8	1	28	4395	28	4395	0
7.988	1	1	799	9	2	28	9422	28	9422	0
7.989	1	2	799	10	1	28	9422	28	9422	0
7.99	1	2	800	1	1	28	9422	28	9422	0
7.991	1	2	800	2	1	28	9422	28	9422	0
7.992	1	2	800	3	1	28	9422	28	9422	0
7.993	1	2	800	4	1	28	9422	28	9422	0
7.994	1	2	800	5	1	28	9422	28	9422	0
7.998	1	2	800	9	1	28	9422	28	9422	0
7.999	1	2	800	10	1	28	9422	28	9422	0
8.001	1	2	801	2	1	28	9422	28	9422	0
8.002	1	1	801	3	2	28	4395	28	4395	0
8.002	1	2	801	3	1	28	4395	28	4395	0
8.003	1	2	801	4	1	28	9422	28	9422	0
8.004	1	2	801	5	1	28	9422	28	9422	0
8.005	1	2	801	6	1	28	9422	28	9422	0
8.006	1	2	801	7	1	28	9422	28	9422	0
8.008	1	2	801	9	1	28	9422	28	9422	0
8.009	1	2	801	10	1	28	9422	28	9422	0
8.01	1	2	802	1	1	26	7708	26	7708	0
8.011	1	2	802	2	1	26	7708	26	7708	0
8.012	1	2	802	3	1	26	7708	26	7708	0
8.016	1	2	802	7	1	28	9422	28	9422	0
8.017	1	2	802	8	1	28	9422	28	9422	0
8.018	1	2	802	9	1	28	9422	28	9422	0
8.019	1	2	802	10	1	28	9422	28	9422	0
8.02	1	2	803	1	1	26	7708	26	7708	0
8.021	1	2	803	2	1	26	7708	26	7708	0
8.026	1	2	803	7	1	28	9422	28	9422	0
8.027	1	2	803	8	1	28	9422	28	9422	0
8.036	1	1	804	7	2	28	4395	28	4395	0
8.036	1	2	804	7	1	28	4395	28	4395	0
8.037	1	2	804	8	1	28	4395	28	4395	0
8.037	1	1	804	8	2	28	4395	28	4395	0
8.038	1	1	804	9	2	26	7708	26	7708	0
8.042	1	2	805	3	1	28	9422	28	9422	0
8.051	1	1	806	2	2	28	4395	28	4395	0
8.051	1	2	806	2	1	28	4395	28	4395	0
8.052	1	2	806	3	1	28	9422	28	9422	0
8.053	1	2	806	4	1	28	9422	28	9422	0
8.061	1	2	807	2	1	28	9422	28	9422	0
8.062	1	2	807	3	1	28	9422	28	9422	0
8.063	1	2	807	4	1	28	9422	28	9422	0
8.064	1	2	807	5	1	28	9422	28	9422	0
8.065	1	2	807	6	1	28	9422	28	9422	0
8.066	1	2	807	7	1	28	9422	28	9422	0
8.067	1	2	807	8	1	28	9422	28	9422	0
8.071	1	2	808	2	1	26	7708	26	7708	0
8.079	1	2	808	10	1	28	9422	28	9422	0
8.081	1	2	809	2	1	28	9422	28	9422	0
8.085	1	1	809	6	2	28	9422	28	9422	0
8.086	1	2	809	7	1	26	3662	26	3662	0
8.086	1	1	809	7	2	28	4395	28	4395	0
8.087	1	1	809	8	2	28	9422	28	9422	0
8.096	1	2	810	7	1	28	9422	28	9422	0
8.097	1	2	810	8	1	28	9422	28	9422	0
8.1	1	1	811	1	2	28	9422	28	9422	0
8.101	1	2	811	2	1	28	9422	28	9422	0
8.102	1	2	811	3	1	28	9422	28	9422	0
8.103	1	2	811	4	1	28	9422	28	9422	0
8.104	1	2	811	5	1	28	9422	28	9422	0
8.105	1	2	811	6	1	28	9422	28	9422	0
8.106	1	2	811	7	1	28	9422	28	9422	0
8.107	1	2	811	8	1	28	9422	28	9422	0
8.108	1	2	811	9	1	28	9422	28	9422	0
8.109	1	2	811	10	1	28	9422	28	9422	0
8.11	1	2	812	1	1	28	9422	28	9422	0
8.111	1	2	812	2	1	28	9422	28	9422	0
8.113	1	2	812	4	1	28	9422	28	9422	0
8.122	1	2	813	3	1	28	9422	28	9422	0
8.13	1	2	814	1	1	28	9422	28	9422	0
8.134	1	1	814	5	2	28	9422	28	9422	0
8.135	1	1	814	6	2	28	9422	28	9422	0
8.145	1	2	815	6	1	28	9422	28	9422	0
8.146	1	2	815	7	1	28	9422	28	9422	0
8.149	1	1	815	10	2	28	9422	28	9422	0
8.15	1	2	816	1	1	28	9422	28	9422	0
8.151	1	2	816	2	1	28	9422	28	9422	0
8.152	1	2	816	3	1	28	9422	28	9422	0
8.153	1	2	816	4	1	28	9422	28	9422	0
8.154	1	2	816	5	1	28	9422	28	9422	0
8.155	1	2	816	6	1	28	9422	28	9422	0
8.156	1	2	816	7	1	26	7708	26	7708	0
8.157	1	2	816	8	1	26	7708	26	7708	0
8.158	1	2	816	9	1	28	9422	28	9422	0
8.159	1	2	816	10	1	28	9422	28	9422	0
8.16	1	2	817	1	1	28	9422	28	9422	0
8.161	1	2	817	2	1	28	9422	28	9422	0
8.163	1	2	817	4	1	26	7708	26	7708	0
8.166	1	2	817	7	1	28	9422	28	9422	0
8.176	1	2	818	7	1	28	9422	28	9422	0
8.177	1	2	818	8	1	28	9422	28	9422	0
8.179	1	2	818	10	1	28	9422	28	9422	0
8.183	1	1	819	4	2	28	9422	28	9422	0
8.184	1	1	819	5	2	28	9422	28	9422	0
8.189	1	2	819	10	1	28	9422	28	9422	0
8.194	1	2	820	5	1	26	7708	26	7708	0
8.195	1	2	820	6	1	26	7708	26	7708	0
8.196	1	2	820	7	1	26	7708	26	7708	0
8.197	1	2	820	8	1	26	7708	26	7708	0
8.198	1	1	820	9	2	28	4395	28	4395	0
8.198	1	2	820	9	1	28	4395	28	4395	0
8.199	1	2	820	10	1	28	9422	28	9422	0
8.2	1	2	821	1	1	26	7708	26	7708	0
8.201	1	2	821	2	1	26	7708	26	7708	0
8.202	1	2	821	3	1	26	7708	26	7708	0
8.203	1	2	821	4	1	26	7708	26	7708	0
8.204	1	2	821	5	1	26	7708	26	7708	0
8.209	1	2	821	10	1	26	7708	26	7708	0
8.215	1	2	822	6	1	26	7708	26	7708	0
8.216	1	2	822	7	1	26	7708	26	7708	0
8.223	1	2	823	4	1	28	9422	28	9422	0
8.232	1	1	824	3	2	28	9422	28	9422	0
8.233	1	2	824	4	1	28	4395	28	4395	0
8.233	1	1	824	4	2	28	4395	28	4395	0
8.234	1	1	824	5	2	28	9422	28	9422	0
8.238	1	2	824	9	1	28	9422	28	9422	0
8.239	1	2	824	10	1	28	9422	28	9422	0
8.24	1	2	825	1	1	28	9422	28	9422	0
8.243	1	2	825	4	1	28	9422	28	9422	0
8.244	1	2	825	5	1	28	9422	28	9422	0
8.245	1	2	825	6	1	28	9422	28	9422	0
8.246	1	2	825	7	1	28	9422	28	9422	0
8.247	1	1	825	8	2	26	3662	26	3662	0
8.247	1	2	825	8	1	28	4395	28	4395	0
8.248	1	2	825	9	1	28	9422	28	9422	0
8.249	1	2	825	10	1	28	9422	28	9422	0
8.25	1	2	826	1	1	28	9422	28	9422	0
8.251	1	2	826	2	1	28	9422	28	9422	0
8.256	1	2	826	7	1	28	9422	28	9422	0
8.257	1	2	826	8	1	28	9422	28	9422	0
8.268	1	2	827	9	1	28	9422	28	9422	0
8.272	1	2	828	3	1	26	7708	26	7708	0
8.281	1	1	829	2	2	28	9422	28	9422	0
8.282	1	2	829	3	1	28	4395	28	4395	0
8.282	1	1	829	3	2	28	4395	28	4395	0
8.283	1	1	829	4	2	28	4395	28	4395	0
8.283	1	2	829	4	1	28	4395	28	4395	0
8.284	1	2	829	5	1	28	4395	28	4395	0
8.284	1	1	829	5	2	26	3662	26	3662	0
8.285	1	1	829	6	2	26	3662	26	3662	0
8.285	1	2	829	6	1	28	4395	28	4395	0
8.286	1	2	829	7	1	28	4395	28	4395	0
8.286	1	1	829	7	2	26	3662	26	3662	0
8.287	1	1	829	8	2	26	3662	26	3662	0
8.287	1	2	829	8	1	28	4395	28	4395	0
8.288	1	2	829	9	1	28	4395	28	4395	0
8.288	1	1	829	9	2	26	3662	26	3662	0
8.289	1	1	829	10	2	26	3662	26	3662	0
8.289	1	2	829	10	1	28	4395	28	4395	0
8.29	1	2	830	1	1	26	3662	26	3662	0
8.29	1	1	830	1	2	26	3662	26	3662	0
8.291	1	1	830	2	2	26	3662	26	3662	0
8.291	1	2	830	2	1	26	3662	26	3662	0
8.295	1	2	830	6	1	26	7708	26	7708	0
8.296	1	1	830	7	2	26	3662	26	3662	0
8.296	1	2	830	7	1	26	3662	26	3662	0
8.297	1	2	830	8	1	26	7708	26	7708	0
8.298	1	2	830	9	1	26	7708	26	7708	0
8.299	1	2	830	10	1	26	7708	26	7708	0
8.301	1	2	831	2	1	28	9422	28	9422	0
8.302	1	2	831	3	1	28	9422	28	9422	0
8.303	1	2	831	4	1	28	9422	28	9422	0
8.305	1	2	831	6	1	28	9422	28	9422	0
8.307	1	2	831	8	1	28	9422	28	9422	0
8.322	1	2	833	3	1	28	9422	28	9422	0
8.323	1	2	833	4	1	28	9422	28	9422	0
8.324	1	2	833	5	1	28	9422	28	9422	0
8.325	1	2	833	6	1	28	9422	28	9422	0
8.326	1	2	833	7	1	28	9422	28	9422	0
8.327	1	2	833	8	1	28	9422	28	9422	0
8.328	1	2	833	9	1	28	9422	28	9422	0
8.329	1	2	833	10	1	28	9422	28	9422	0
8.33	1	1	834	1	2	28	4395	28	4395	0
8.33	1	2	834	1	1	28	4395	28	4395	0
8.331	1	2	834	2	1	28	4395	28	4395	0
8.331	1	1	834	2	2	28	4395	28	4395	0
8.332	1	1	834	3	2	28	4395	28	4395	0
8.332	1	2	834	3	1	28	4395	28	4395	0
8.333	1	2	834	4	1	28	4395	28	4395	0
8.333	1	1	834	4	2	28	4395	28	4395	0
8.334	1	1	834	5	2	28	4395	28	4395	0
8.334	1	2	834	5	1	28	4395	28	4395	0
8.335	1	1	834	6	2	28	9422	28	9422	0
8.338	1	2	834	9	1	28	9422	28	9422	0
8.339	1	2	834	10	1	28	9422	28	9422	0
8.34	1	2	835	1	1	28	9422	28	9422	0
8.341	1	2	835	2	1	28	9422	28	9422	0
8.342	1	2	835	3	1	28	9422	28	9422	0
8.343	1	2	835	4	1	28	9422	28	9422	0
8.344	1	2	835	5	1	28	9422	28	9422	0
8.345	1	1	835	6	2	28	4395	28	4395	0
8.345	1	2	835	6	1	28	4395	28	4395	0
8.346	1	2	835	7	1	28	9422	28	9422	0
8.349	1	2	835	10	1	28	9422	28	9422	0
8.351	1	2	836	2	1	28	9422	28	9422	0
8.352	1	2	836	3	1	28	9422	28	9422	0
8.353	1	2	836	4	1	28	9422	28	9422	0
8.355	1	2	836	6	1	28	9422	28	9422	0
8.358	1	2	836	9	1	28	9422	28	9422	0
8.36	1	2	837	1	1	28	9422	28	9422	0
8.371	1	2	838	2	1	28	9422	28	9422	0
8.372	1	2	838	3	1	28	9422	28	9422	0
8.373	1	2	838	4	1	28	9422	28	9422	0
8.374	1	2	838	5	1	28	9422	28	9422	0
8.375	1	2	838	6	1	28	9422	28	9422	0
8.376	1	2	838	7	1	28	9422	28	9422	0
8.377	1	2	838	8	1	28	9422	28	9422	0
8.378	1	2	838	9	1	28	9422	28	9422	0
8.379	1	1	838	10	2	28	4395	28	4395	0
8.379	1	2	838	10	1	28	4395	28	4395	0
8.38	1	2	839	1	1	28	4395	28	4395	0
8.38	1	1	839	1	2	28	4395	28	4395	0
8.381	1	1	839	2	2	28	4395	28	4395	0
8.381	1	2	839	2	1	28	4395	28	4395	0
8.382	1	2	839	3	1	28	4395	28	4395	0
8.382	1	1	839	3	2	28	4395	28	4395	0
8.383	1	1	839	4	2	28	4395	28	4395	0
8.383	1	2	839	4	1	28	4395	28	4395	0
8.384	1	1	839	5	2	28	9422	28	9422	0
8.388	1	2	839	9	1	26	7708	26	7708	0
8.394	1	1	840	5	2	28	9422	28	9422	0
